"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100","Interest Payment Frequency","Interest Rate"
"912796UA5","Bill","26-Week","12/23/2019","12/26/2019","06/25/2020","99.206278","None",""
"912828YL8","Note","4-Year 10-Month","12/19/2019","12/31/2019","10/15/2024","100.801136","Semi-Annual","0.125%"
"912796WP0","Bill","4-Week","12/19/2019","12/24/2019","01/21/2020","99.882556","None",""
"912796WT2","Bill","8-Week","12/19/2019","12/24/2019","02/18/2020","99.758111","None",""
"912828YN4","Note","1-Year 10-Month","12/18/2019","12/27/2019","10/31/2021","100.072963","Quarterly",""
"912796TL3","Bill","13-Week","12/16/2019","12/19/2019","03/19/2020","99.610722","None",""
"912796SV2","Bill","26-Week","12/16/2019","12/19/2019","06/18/2020","99.216389","None",""
"912796WN5","Bill","4-Week","12/12/2019","12/17/2019","01/14/2020","99.880222","None",""
"912796WS4","Bill","8-Week","12/12/2019","12/17/2019","02/11/2020","99.760444","None",""
"912810SK5","Bond","29-Year 11-Month","12/12/2019","12/16/2019","11/15/2049","101.461576","Semi-Annual","2.375%"
"912828YS3","Note","9-Year 11-Month","12/10/2019","12/16/2019","11/15/2029","99.168608","Semi-Annual","1.750%"
"912828YW4","Note","3-Year","12/09/2019","12/16/2019","12/15/2022","99.979569","Semi-Annual","1.625%"
"912796TK5","Bill","13-Week","12/09/2019","12/12/2019","03/12/2020","99.615778","None",""
"912796TZ2","Bill","26-Week","12/09/2019","12/12/2019","06/11/2020","99.231556","None",""
"912828YN4","Note","1-Year 11-Month","12/06/2019","12/09/2019","10/31/2021","100.103141","Quarterly",""
"912796WM7","Bill","4-Week","12/05/2019","12/10/2019","01/07/2020","99.883333","None",""
"912796WR6","Bill","8-Week","12/05/2019","12/10/2019","02/04/2020","99.763556","None",""
"912796TU3","Bill","52-Week","12/03/2019","12/05/2019","12/03/2020","98.458056","None",""
"912796TH2","Bill","13-Week","12/02/2019","12/05/2019","03/05/2020","99.605667","None",""
"912796TX7","Bill","26-Week","12/02/2019","12/05/2019","06/04/2020","99.208806","None",""
"912796WL9","Bill","4-Week","11/27/2019","12/03/2019","12/31/2019","99.874000","None",""
"912796WQ8","Bill","8-Week","11/27/2019","12/03/2019","01/28/2020","99.755778","None",""
"912828YU8","Note","7-Year","11/27/2019","12/02/2019","11/30/2026","99.382918","Semi-Annual","1.625%"
"912828YV6","Note","5-Year","11/26/2019","12/02/2019","11/30/2024","99.583769","Semi-Annual","1.500%"
"912828YN4","Note","1-Year 11-Month","11/26/2019","11/29/2019","10/31/2021","100.114271","Quarterly",""
"912828YT1","Note","2-Year","11/25/2019","12/02/2019","11/30/2021","99.802444","Semi-Annual","1.500%"
"912796SD2","Bill","13-Week","11/25/2019","11/29/2019","02/27/2020","99.610000","None",""
"912796TW9","Bill","26-Week","11/25/2019","11/29/2019","05/28/2020","99.205611","None",""
"9128287D6","Note","9-Year 8-Month","11/21/2019","11/29/2019","07/15/2029","101.340677","Semi-Annual","0.250%"
"912796WK1","Bill","4-Week","11/21/2019","11/26/2019","12/24/2019","99.879444","None",""
"912796WP0","Bill","8-Week","11/21/2019","11/26/2019","01/21/2020","99.760444","None",""
"912796SW0","Bill","16-Day","11/20/2019","11/26/2019","12/12/2019","99.931556","None",""
"912796TG4","Bill","13-Week","11/18/2019","11/21/2019","02/20/2020","99.610722","None",""
"912796SR1","Bill","26-Week","11/18/2019","11/21/2019","05/21/2020","99.221444","None",""
"912796WJ4","Bill","4-Week","11/14/2019","11/19/2019","12/17/2019","99.878278","None",""
"912796WN5","Bill","8-Week","11/14/2019","11/19/2019","01/14/2020","99.763556","None",""
"912796TF6","Bill","13-Week","11/12/2019","11/14/2019","02/13/2020","99.604403","None",""
"912796TV1","Bill","26-Week","11/12/2019","11/14/2019","05/14/2020","99.216389","None",""
"912810SK5","Bond","30-Year","11/07/2019","11/15/2019","11/15/2049","98.833264","Semi-Annual","2.375%"
"912796WH8","Bill","4-Week","11/07/2019","11/12/2019","12/10/2019","99.880611","None",""
"912796WM7","Bill","8-Week","11/07/2019","11/12/2019","01/07/2020","99.762000","None",""
"912828YS3","Note","10-Year","11/06/2019","11/15/2019","11/15/2029","99.462502","Semi-Annual","1.750%"
"912828TY6","Note","3-Year","11/05/2019","11/15/2019","11/15/2022","99.985419","Semi-Annual","1.625%"
"912796TP4","Bill","52-Week","11/05/2019","11/07/2019","11/05/2020","98.417611","None",""
"912796TE9","Bill","13-Week","11/04/2019","11/07/2019","02/06/2020","99.615778","None",""
"912796TT6","Bill","26-Week","11/04/2019","11/07/2019","05/07/2020","99.223972","None",""
"912796WG0","Bill","4-Week","10/31/2019","11/05/2019","12/03/2019","99.877889","None",""
"912796WL9","Bill","8-Week","10/31/2019","11/05/2019","12/31/2019","99.757333","None",""
"912796RY7","Bill","13-Week","10/28/2019","10/31/2019","01/30/2020","99.590500","None",""
"912796TS8","Bill","26-Week","10/28/2019","10/31/2019","04/30/2020","99.186056","None",""
"912828YQ7","Note","7-Year","10/24/2019","10/31/2019","10/31/2026","99.789325","Semi-Annual","1.625%"
"912796WF2","Bill","4-Week","10/24/2019","10/29/2019","11/26/2019","99.867000","None",""
"912796WK1","Bill","8-Week","10/24/2019","10/29/2019","12/24/2019","99.738667","None",""
"912828YN4","Note","2-Year","10/23/2019","10/31/2019","10/31/2021","100.000000","Quarterly",""
"912828YM6","Note","5-Year","10/23/2019","10/31/2019","10/31/2024","99.664649","Semi-Annual","1.500%"
"912828YP9","Note","2-Year","10/22/2019","10/31/2019","10/31/2021","99.815687","Semi-Annual","1.500%"
"912796TC3","Bill","13-Week","10/21/2019","10/24/2019","01/23/2020","99.587972","None",""
"912796SM2","Bill","26-Week","10/21/2019","10/24/2019","04/23/2020","99.191111","None",""
"912828YL8","Note","5-Year","10/17/2019","10/31/2019","10/15/2024","100.348367","Semi-Annual","0.125%"
"912796WE5","Bill","4-Week","10/17/2019","10/22/2019","11/19/2019","99.866222","None",""
"912796WJ4","Bill","8-Week","10/17/2019","10/22/2019","12/17/2019","99.741000","None",""
"912796TB5","Bill","13-Week","10/15/2019","10/17/2019","01/16/2020","99.585444","None",""
"912796TR0","Bill","26-Week","10/15/2019","10/17/2019","04/16/2020","99.181000","None",""
"912796WD7","Bill","4-Week","10/10/2019","10/15/2019","11/12/2019","99.866222","None",""
"912796WH8","Bill","8-Week","10/10/2019","10/15/2019","12/10/2019","99.737889","None",""
"912810SJ8","Bond","29-Year 10-Month","10/10/2019","10/15/2019","08/15/2049","101.747638","Semi-Annual","2.250%"
"912828YB0","Note","9-Year 10-Month","10/09/2019","10/15/2019","08/15/2029","100.316063","Semi-Annual","1.625%"
"912828YK0","Note","3-Year","10/08/2019","10/15/2019","10/15/2022","99.888767","Semi-Annual","1.375%"
"912796TN9","Bill","52-Week","10/08/2019","10/10/2019","10/08/2020","98.382222","None",""
"912796TA7","Bill","13-Week","10/07/2019","10/10/2019","01/09/2020","99.575333","None",""
"912796TQ2","Bill","26-Week","10/07/2019","10/10/2019","04/09/2020","99.145611","None",""
"912796WC9","Bill","4-Week","10/03/2019","10/08/2019","11/05/2019","99.863889","None",""
"912796WG0","Bill","8-Week","10/03/2019","10/08/2019","12/03/2019","99.734000","None",""
"912796RT8","Bill","13-Week","09/30/2019","10/03/2019","01/02/2020","99.534889","None",""
"912796TM1","Bill","26-Week","09/30/2019","10/03/2019","04/02/2020","99.092528","None",""
"912796WB1","Bill","4-Week","09/26/2019","10/01/2019","10/29/2019","99.853778","None",""
"912796WF2","Bill","8-Week","09/26/2019","10/01/2019","11/26/2019","99.710667","None",""
"912828YG9","Note","7-Year","09/26/2019","09/30/2019","09/30/2026","99.947285","Semi-Annual","1.625%"
"912828YH7","Note","5-Year","09/25/2019","09/30/2019","09/30/2024","99.521314","Semi-Annual","1.500%"
"9128287G9","Note","1-Year 10-Month","09/25/2019","09/27/2019","07/31/2021","99.871407","Quarterly",""
"912828YJ3","Note","2-Year","09/24/2019","09/30/2019","09/30/2021","99.780442","Semi-Annual","1.500%"
"912796SY6","Bill","13-Week","09/23/2019","09/26/2019","12/26/2019","99.518458","None",""
"912796SH3","Bill","26-Week","09/23/2019","09/26/2019","03/26/2020","99.059667","None",""
"9128287D6","Note","9-Year 10-Month","09/19/2019","09/30/2019","07/15/2029","101.037653","Semi-Annual","0.250%"
"912796WA3","Bill","4-Week","09/19/2019","09/24/2019","10/22/2019","99.848333","None",""
"912796WE5","Bill","8-Week","09/19/2019","09/24/2019","11/19/2019","99.696667","None",""
"912796SX8","Bill","13-Week","09/16/2019","09/19/2019","12/19/2019","99.508347","None",""
"912796TL3","Bill","26-Week","09/16/2019","09/19/2019","03/19/2020","99.054611","None",""
"912796VZ9","Bill","4-Week","09/12/2019","09/17/2019","10/15/2019","99.849111","None",""
"912796WD7","Bill","8-Week","09/12/2019","09/17/2019","11/12/2019","99.701333","None",""
"912810SJ8","Bond","29-Year 11-Month","09/12/2019","09/16/2019","08/15/2049","99.565627","Semi-Annual","2.250%"
"912828YB0","Note","9-Year 11-Month","09/11/2019","09/16/2019","08/15/2029","98.965031","Semi-Annual","1.625%"
"912828YF1","Note","3-Year","09/10/2019","09/16/2019","09/15/2022","99.787062","Semi-Annual","1.500%"
"912796TJ8","Bill","52-Week","09/10/2019","09/12/2019","09/10/2020","98.240667","None",""
"912796SW0","Bill","13-Week","09/09/2019","09/12/2019","12/12/2019","99.514667","None",""
"912796TK5","Bill","26-Week","09/09/2019","09/12/2019","03/12/2020","99.077361","None",""
"912796VY2","Bill","4-Week","09/05/2019","09/10/2019","10/08/2019","99.842500","None",""
"912796WC9","Bill","8-Week","09/05/2019","09/10/2019","11/05/2019","99.695111","None",""
"912796RN1","Bill","13-Week","09/03/2019","09/05/2019","12/05/2019","99.512139","None",""
"912796TH2","Bill","26-Week","09/03/2019","09/05/2019","03/05/2020","99.077361","None",""
"912796VX4","Bill","4-Week","08/29/2019","09/03/2019","10/01/2019","99.839778","None",""
"912796WB1","Bill","8-Week","08/29/2019","09/03/2019","10/29/2019","99.690444","None",""
"912828YD6","Note","7-Year","08/29/2019","09/03/2019","08/31/2026","99.245602","Semi-Annual","1.375%"
"912828YE4","Note","5-Year","08/28/2019","09/03/2019","08/31/2024","99.446819","Semi-Annual","1.250%"
"9128287G9","Note","1-Year 11-Month","08/28/2019","08/30/2019","07/31/2021","99.965088","Quarterly",""
"912828YC8","Note","2-Year","08/27/2019","09/03/2019","08/31/2021","99.968632","Semi-Annual","1.500%"
"912796SU4","Bill","13-Week","08/26/2019","08/29/2019","11/29/2019","99.501667","None",""
"912796SD2","Bill","26-Week","08/26/2019","08/29/2019","02/27/2020","99.069778","None",""
"912810SG4","Bond","29-Year 6-Month","08/22/2019","08/30/2019","02/15/2049","115.685230","Semi-Annual","1.000%"
"912796VW6","Bill","4-Week","08/22/2019","08/27/2019","09/24/2019","99.839778","None",""
"912796WA3","Bill","8-Week","08/22/2019","08/27/2019","10/22/2019","99.691222","None",""
"912796ST7","Bill","13-Week","08/19/2019","08/22/2019","11/21/2019","99.519722","None",""
"912796TG4","Bill","26-Week","08/19/2019","08/22/2019","02/20/2020","99.069778","None",""
"912796VV8","Bill","4-Week","08/15/2019","08/20/2019","09/17/2019","99.841333","None",""
"912796VZ9","Bill","8-Week","08/15/2019","08/20/2019","10/15/2019","99.696667","None",""
"912796TD1","Bill","52-Week","08/13/2019","08/15/2019","08/13/2020","98.180000","None",""
"912796SS9","Bill","13-Week","08/12/2019","08/15/2019","11/14/2019","99.504556","None",""
"912796TF6","Bill","26-Week","08/12/2019","08/15/2019","02/13/2020","99.044500","None",""
"912810SJ8","Bond","30-Year","08/08/2019","08/15/2019","08/15/2049","98.173884","Semi-Annual","2.250%"
"912796VU0","Bill","4-Week","08/08/2019","08/13/2019","09/10/2019","99.839389","None",""
"912796VY2","Bill","8-Week","08/08/2019","08/13/2019","10/08/2019","99.681111","None",""
"912828YB0","Note","10-Year","08/07/2019","08/15/2019","08/15/2029","99.587149","Semi-Annual","1.625%"
"912828YA2","Note","3-Year","08/06/2019","08/15/2019","08/15/2022","99.818980","Semi-Annual","1.500%"
"912796RM3","Bill","13-Week","08/05/2019","08/08/2019","11/07/2019","99.496972","None",""
"912796TE9","Bill","26-Week","08/05/2019","08/08/2019","02/06/2020","99.014167","None",""
"912796VT3","Bill","4-Week","08/01/2019","08/06/2019","09/03/2019","99.838222","None",""
"912796VX4","Bill","8-Week","08/01/2019","08/06/2019","10/01/2019","99.673333","None",""
"912796XK0","Bill","45-Day","08/01/2019","08/02/2019","09/16/2019","99.736250","None",""
"912796SQ3","Bill","13-Week","07/29/2019","08/01/2019","10/31/2019","99.476750","None",""
"912796RY7","Bill","26-Week","07/29/2019","08/01/2019","01/30/2020","98.971194","None",""
"912828Y95","Note","7-Year","07/25/2019","07/31/2019","07/31/2026","99.401112","Semi-Annual","1.875%"
"912796VS5","Bill","4-Week","07/25/2019","07/30/2019","08/27/2019","99.835889","None",""
"912796VW6","Bill","8-Week","07/25/2019","07/30/2019","09/24/2019","99.667111","None",""
"9128287G9","Note","2-Year","07/24/2019","07/31/2019","07/31/2021","100.000000","Quarterly",""
"912828Y87","Note","5-Year","07/24/2019","07/31/2019","07/31/2024","99.647902","Semi-Annual","1.750%"
"9128287F1","Note","2-Year","07/23/2019","07/31/2019","07/31/2021","99.853360","Semi-Annual","1.750%"
"912796SP5","Bill","13-Week","07/22/2019","07/25/2019","10/24/2019","99.484333","None",""
"912796TC3","Bill","26-Week","07/22/2019","07/25/2019","01/23/2020","98.983833","None",""
"9128287D6","Note","10-Year","07/18/2019","07/31/2019","07/15/2029","99.795681","Semi-Annual","0.250%"
"912796VR7","Bill","4-Week","07/18/2019","07/23/2019","08/20/2019","99.837444","None",""
"912796VV8","Bill","8-Week","07/18/2019","07/23/2019","09/17/2019","99.670222","None",""
"912796SZ3","Bill","52-Week","07/16/2019","07/18/2019","07/16/2020","98.063722","None",""
"912796SN0","Bill","13-Week","07/15/2019","07/18/2019","10/17/2019","99.465375","None",""
"912796TB5","Bill","26-Week","07/15/2019","07/18/2019","01/16/2020","98.983833","None",""
"912796VQ9","Bill","4-Week","07/11/2019","07/16/2019","08/13/2019","99.833944","None",""
"912796VU0","Bill","8-Week","07/11/2019","07/16/2019","09/10/2019","99.668667","None",""
"912810SH2","Bond","29-Year 10-Month","07/11/2019","07/15/2019","05/15/2049","104.742265","Semi-Annual","2.875%"
"9128286T2","Note","9-Year 10-Month","07/10/2019","07/15/2019","05/15/2029","102.752671","Semi-Annual","2.375%"
"9128287C8","Note","3-Year","07/09/2019","07/15/2019","07/15/2022","99.689179","Semi-Annual","1.750%"
"912796RF8","Bill","13-Week","07/08/2019","07/11/2019","10/10/2019","99.441361","None",""
"912796TA7","Bill","26-Week","07/08/2019","07/11/2019","01/09/2020","98.950972","None",""
"912796VP1","Bill","4-Week","07/03/2019","07/09/2019","08/06/2019","99.828111","None",""
"912796VT3","Bill","8-Week","07/03/2019","07/09/2019","09/03/2019","99.664778","None",""
"912796SL4","Bill","13-Week","07/01/2019","07/05/2019","10/03/2019","99.463750","None",""
"912796RT8","Bill","26-Week","07/01/2019","07/05/2019","01/02/2020","98.974333","None",""
"912796VN6","Bill","4-Week","06/27/2019","07/02/2019","07/30/2019","99.833167","None",""
"912796VS5","Bill","8-Week","06/27/2019","07/02/2019","08/27/2019","99.670222","None",""
"9128287B0","Note","7-Year","06/27/2019","07/01/2019","06/30/2026","99.908592","Semi-Annual","1.875%"
"9128286Z8","Note","5-Year","06/26/2019","07/01/2019","06/30/2024","99.804805","Semi-Annual","1.750%"
"9128286Q8","Note","1-Year 10-Month","06/26/2019","06/28/2019","04/30/2021","99.869789","Quarterly",""
"9128287A2","Note","2-Year","06/25/2019","07/01/2019","06/30/2021","99.863062","Semi-Annual","1.625%"
"912796SK6","Bill","13-Week","06/24/2019","06/27/2019","09/26/2019","99.472958","None",""
"912796SY6","Bill","26-Week","06/24/2019","06/27/2019","12/26/2019","98.973722","None",""
"9128286T2","Note","9-Year 11-Month","06/21/2019","06/26/2019","05/15/2029","102.757204","Semi-Annual","2.375%"
"9128286N5","Note","4-Year 10-Month","06/20/2019","06/28/2019","04/15/2024","102.955042","Semi-Annual","0.500%"
"912796VM8","Bill","4-Week","06/20/2019","06/25/2019","07/23/2019","99.833556","None",""
"912796VR7","Bill","8-Week","06/20/2019","06/25/2019","08/20/2019","99.672556","None",""
"912796SV2","Bill","52-Week","06/18/2019","06/20/2019","06/18/2020","97.992944","None",""
"912796SJ9","Bill","13-Week","06/17/2019","06/20/2019","09/19/2019","99.451472","None",""
"912796SX8","Bill","26-Week","06/17/2019","06/20/2019","12/19/2019","98.923167","None",""
"912796VL0","Bill","4-Week","06/13/2019","06/18/2019","07/16/2019","99.827722","None",""
"912796VQ9","Bill","8-Week","06/13/2019","06/18/2019","08/13/2019","99.657778","None",""
"912810SH2","Bond","29-Year 11-Month","06/13/2019","06/17/2019","05/15/2049","105.539994","Semi-Annual","2.875%"
"9128286T2","Note","9-Year 11-Month","06/12/2019","06/17/2019","05/15/2029","102.176713","Semi-Annual","2.375%"
"9128286Y1","Note","3-Year","06/11/2019","06/17/2019","06/15/2022","99.678063","Semi-Annual","1.750%"
"912796RA9","Bill","13-Week","06/10/2019","06/13/2019","09/12/2019","99.433778","None",""
"912796SW0","Bill","26-Week","06/10/2019","06/13/2019","12/12/2019","98.918111","None",""
"912796VK2","Bill","4-Week","06/06/2019","06/11/2019","07/09/2019","99.821889","None",""
"912796VP1","Bill","8-Week","06/06/2019","06/11/2019","08/06/2019","99.642222","None",""
"912796SG5","Bill","13-Week","06/03/2019","06/06/2019","09/05/2019","99.418611","None",""
"912796RN1","Bill","26-Week","06/03/2019","06/06/2019","12/05/2019","98.859972","None",""
"912796VJ5","Bill","4-Week","05/30/2019","06/04/2019","07/02/2019","99.818778","None",""
"912796VN6","Bill","8-Week","05/30/2019","06/04/2019","07/30/2019","99.637556","None",""
"9128286Q8","Note","1-Year 11-Month","05/29/2019","05/31/2019","04/30/2021","99.997198","Quarterly",""
"9128286X3","Note","7-Year","05/29/2019","05/31/2019","05/31/2026","99.877109","Semi-Annual","2.125%"
"9128286V7","Note","2-Year","05/28/2019","05/31/2019","05/31/2021","100.000000","Semi-Annual","2.125%"
"912828XT2","Note","5-Year","05/28/2019","05/31/2019","05/31/2024","99.692719","Semi-Annual","2.000%"
"912796SF7","Bill","13-Week","05/28/2019","05/30/2019","08/29/2019","99.416083","None",""
"912796SU4","Bill","26-Week","05/28/2019","05/30/2019","11/29/2019","98.820667","None",""
"9128285W6","Note","9-Year 8-Month","05/23/2019","05/31/2019","01/15/2029","103.554563","Semi-Annual","0.875%"
"912796VH9","Bill","4-Week","05/23/2019","05/28/2019","06/25/2019","99.818389","None",""
"912796VM8","Bill","8-Week","05/23/2019","05/28/2019","07/23/2019","99.637556","None",""
"912796SR1","Bill","52-Week","05/21/2019","05/23/2019","05/21/2020","97.694667","None",""
"912796SE0","Bill","13-Week","05/20/2019","05/23/2019","08/22/2019","99.409764","None",""
"912796ST7","Bill","26-Week","05/20/2019","05/23/2019","11/21/2019","98.817000","None",""
"912796VG1","Bill","4-Week","05/16/2019","05/21/2019","06/18/2019","99.816056","None",""
"912796VL0","Bill","8-Week","05/16/2019","05/21/2019","07/16/2019","99.633667","None",""
"912796QV4","Bill","13-Week","05/13/2019","05/16/2019","08/15/2019","99.403444","None",""
"912796SS9","Bill","26-Week","05/13/2019","05/16/2019","11/14/2019","98.809417","None",""
"912810SH2","Bond","30-Year","05/09/2019","05/15/2019","05/15/2049","99.660573","Semi-Annual","2.875%"
"912796VF3","Bill","4-Week","05/09/2019","05/14/2019","06/11/2019","99.814500","None",""
"912796VK2","Bill","8-Week","05/09/2019","05/14/2019","07/09/2019","99.629778","None",""
"9128286T2","Note","10-Year","05/08/2019","05/15/2019","05/15/2029","99.083877","Semi-Annual","2.375%"
"9128286U9","Note","3-Year","05/07/2019","05/15/2019","05/15/2022","99.645092","Semi-Annual","2.125%"
"912796SC4","Bill","13-Week","05/06/2019","05/09/2019","08/08/2019","99.398389","None",""
"912796RM3","Bill","26-Week","05/06/2019","05/09/2019","11/07/2019","98.796778","None",""
"912796VE6","Bill","4-Week","05/02/2019","05/07/2019","06/04/2019","99.814111","None",""
"912796RU5","Bill","37-Day","05/02/2019","05/07/2019","06/13/2019","99.754875","None",""
"912796VJ5","Bill","8-Week","05/02/2019","05/07/2019","07/02/2019","99.628222","None",""
"912796SB6","Bill","13-Week","04/29/2019","05/02/2019","08/01/2019","99.397125","None",""
"912796SQ3","Bill","26-Week","04/29/2019","05/02/2019","10/31/2019","98.789194","None",""
"912796VD8","Bill","4-Week","04/25/2019","04/30/2019","05/28/2019","99.814111","None",""
"912796VH9","Bill","8-Week","04/25/2019","04/30/2019","06/25/2019","99.629778","None",""
"9128286S4","Note","7-Year","04/25/2019","04/30/2019","04/30/2026","99.673481","Semi-Annual","2.375%"
"9128286Q8","Note","2-Year","04/24/2019","04/30/2019","04/30/2021","100.000000","Quarterly",""
"9128286R6","Note","5-Year","04/24/2019","04/30/2019","04/30/2024","99.694767","Semi-Annual","2.250%"
"912828WG1","Note","2-Year","04/23/2019","04/30/2019","04/30/2021","99.796039","Semi-Annual","2.250%"
"912796SM2","Bill","52-Week","04/23/2019","04/25/2019","04/23/2020","97.613778","None",""
"912796SA8","Bill","13-Week","04/22/2019","04/25/2019","07/25/2019","99.393333","None",""
"912796SP5","Bill","26-Week","04/22/2019","04/25/2019","10/24/2019","98.786667","None",""
"9128286N5","Note","5-Year","04/18/2019","04/30/2019","04/15/2024","100.137446","Semi-Annual","0.500%"
"912796VC0","Bill","4-Week","04/18/2019","04/23/2019","05/21/2019","99.813333","None",""
"912796VG1","Bill","8-Week","04/18/2019","04/23/2019","06/18/2019","99.628222","None",""
"912796QR3","Bill","13-Week","04/15/2019","04/18/2019","07/18/2019","99.398389","None",""
"912796SN0","Bill","26-Week","04/15/2019","04/18/2019","10/17/2019","98.791722","None",""
"912796VB2","Bill","4-Week","04/11/2019","04/16/2019","05/14/2019","99.815278","None",""
"912796VF3","Bill","8-Week","04/11/2019","04/16/2019","06/11/2019","99.630556","None",""
"912810SF6","Bond","29-Year 10-Month","04/11/2019","04/15/2019","02/15/2049","101.381292","Semi-Annual","3.000%"
"9128286B1","Note","9-Year 10-Month","04/10/2019","04/15/2019","02/15/2029","101.377878","Semi-Annual","2.625%"
"9128286M7","Note","3-Year","04/09/2019","04/15/2019","04/15/2022","99.852977","Semi-Annual","2.250%"
"912796RZ4","Bill","13-Week","04/08/2019","04/11/2019","07/11/2019","99.399653","None",""
"912796RF8","Bill","26-Week","04/08/2019","04/11/2019","10/10/2019","98.789194","None",""
"912796VA4","Bill","4-Week","04/04/2019","04/09/2019","05/07/2019","99.814111","None",""
"912796VE6","Bill","8-Week","04/04/2019","04/09/2019","06/04/2019","99.629778","None",""
"912796RW1","Bill","13-Week","04/01/2019","04/04/2019","07/05/2019","99.391778","None",""
"912796SL4","Bill","26-Week","04/01/2019","04/04/2019","10/03/2019","98.796778","None",""
"912796UZ0","Bill","4-Week","03/28/2019","04/02/2019","04/30/2019","99.813333","None",""
"912796VD8","Bill","8-Week","03/28/2019","04/02/2019","05/28/2019","99.627444","None",""
"9128286L9","Note","7-Year","03/28/2019","04/01/2019","03/31/2026","99.800487","Semi-Annual","2.250%"
"912828W71","Note","5-Year","03/27/2019","04/01/2019","03/31/2024","99.778500","Semi-Annual","2.125%"
"9128285Y2","Note","1-Year 10-Month","03/27/2019","03/29/2019","01/31/2021","99.880671","Quarterly",""
"912828C57","Note","2-Year","03/26/2019","04/01/2019","03/31/2021","99.978568","Semi-Annual","2.250%"
"912796SH3","Bill","52-Week","03/26/2019","03/28/2019","03/26/2020","97.613778","None",""
"912796RV3","Bill","13-Week","03/25/2019","03/28/2019","06/27/2019","99.390806","None",""
"912796SK6","Bill","26-Week","03/25/2019","03/28/2019","09/26/2019","98.779083","None",""
"9128285W6","Note","9-Year 10-Month","03/21/2019","03/29/2019","01/15/2029","102.484664","Semi-Annual","0.875%"
"912796UY3","Bill","4-Week","03/21/2019","03/26/2019","04/23/2019","99.807889","None",""
"912796VC0","Bill","8-Week","03/21/2019","03/26/2019","05/21/2019","99.623556","None",""
"912796QM4","Bill","13-Week","03/18/2019","03/21/2019","06/20/2019","99.390806","None",""
"912796SJ9","Bill","26-Week","03/18/2019","03/21/2019","09/19/2019","98.761389","None",""
"912796UX5","Bill","4-Week","03/14/2019","03/19/2019","04/16/2019","99.811778","None",""
"912796VB2","Bill","8-Week","03/14/2019","03/19/2019","05/14/2019","99.626667","None",""
"912810SF6","Bond","29-Year 11-Month","03/13/2019","03/15/2019","02/15/2049","99.722351","Semi-Annual","3.000%"
"9128286B1","Note","9-Year 11-Month","03/12/2019","03/15/2019","02/15/2029","100.084685","Semi-Annual","2.625%"
"9128286H8","Note","3-Year","03/11/2019","03/15/2019","03/15/2022","99.790084","Semi-Annual","2.375%"
"912796RU5","Bill","13-Week","03/11/2019","03/14/2019","06/13/2019","99.392069","None",""
"912796RA9","Bill","26-Week","03/11/2019","03/14/2019","09/12/2019","98.758861","None",""
"912796UW7","Bill","4-Week","03/07/2019","03/12/2019","04/09/2019","99.812944","None",""
"912796VA4","Bill","8-Week","03/07/2019","03/12/2019","05/07/2019","99.626667","None",""
"912796RH4","Bill","42-Day","03/05/2019","03/07/2019","04/18/2019","99.718833","None",""
"912796RS0","Bill","13-Week","03/04/2019","03/07/2019","06/06/2019","99.390806","None",""
"912796SG5","Bill","26-Week","03/04/2019","03/07/2019","09/05/2019","98.756333","None",""
"912796UV9","Bill","4-Week","02/28/2019","03/05/2019","04/02/2019","99.812556","None",""
"912796UZ0","Bill","8-Week","02/28/2019","03/05/2019","04/30/2019","99.625111","None",""
"912796RG6","Bill","41-Day","02/28/2019","03/01/2019","04/11/2019","99.726667","None",""
"912796SD2","Bill","52-Week","02/26/2019","02/28/2019","02/27/2020","97.502556","None",""
"9128286F2","Note","7-Year","02/26/2019","02/28/2019","02/28/2026","99.757691","Semi-Annual","2.500%"
"912796RR2","Bill","13-Week","02/25/2019","02/28/2019","05/30/2019","99.392069","None",""
"912796SF7","Bill","26-Week","02/25/2019","02/28/2019","08/29/2019","98.758861","None",""
"9128286D7","Note","2-Year","02/25/2019","02/28/2019","02/28/2021","99.994183","Semi-Annual","2.500%"
"9128286G0","Note","5-Year","02/25/2019","02/28/2019","02/29/2024","99.467149","Semi-Annual","2.375%"
"912810SG4","Bond","30-Year","02/21/2019","02/28/2019","02/15/2049","97.483490","Semi-Annual","1.000%"
"912796UU1","Bill","4-Week","02/21/2019","02/26/2019","03/26/2019","99.814111","None",""
"912796UY3","Bill","8-Week","02/21/2019","02/26/2019","04/23/2019","99.626667","None",""
"9128285Y2","Note","1-Year 11-Month","02/20/2019","02/22/2019","01/31/2021","99.934172","Quarterly",""
"912796QH5","Bill","13-Week","02/19/2019","02/21/2019","05/23/2019","99.394597","None",""
"912796SE0","Bill","26-Week","02/19/2019","02/21/2019","08/22/2019","98.758861","None",""
"912796UT4","Bill","4-Week","02/14/2019","02/19/2019","03/19/2019","99.813722","None",""
"912796UX5","Bill","8-Week","02/14/2019","02/19/2019","04/16/2019","99.626667","None",""
"912796RQ4","Bill","13-Week","02/11/2019","02/14/2019","05/16/2019","99.393333","None",""
"912796QV4","Bill","26-Week","02/11/2019","02/14/2019","08/15/2019","98.761389","None",""
"912810SF6","Bond","30-Year","02/07/2019","02/15/2019","02/15/2049","99.568039","Semi-Annual","3.000%"
"912796US6","Bill","4-Week","02/07/2019","02/12/2019","03/12/2019","99.814111","None",""
