"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100","Interest Payment Frequency","Interest Rate"
"912795WH0","Bill","4-Week","12/06/2005","12/08/2005","01/05/2006","99.708333","",""
"912795WS6","Bill","13-Week","12/05/2005","12/08/2005","03/09/2006","99.006583","",""
"912795XF3","Bill","26-Week","12/05/2005","12/08/2005","06/08/2006","97.884250","",""
"912795WE7","Bill","13-Day","11/30/2005","12/02/2005","12/15/2005","99.857000","",""
"912795WE7","Bill","14-Day","11/29/2005","12/01/2005","12/15/2005","99.845222","",""
"912795WG2","Bill","4-Week","11/29/2005","12/01/2005","12/29/2005","99.695111","",""
"912795WR8","Bill","13-Week","11/28/2005","12/01/2005","03/02/2006","99.014167","",""
"912795XE6","Bill","26-Week","11/28/2005","12/01/2005","06/01/2006","97.899417","",""
"912828EP1","Note","2-Year","11/23/2005","11/30/2005","11/30/2007","99.812313","Semi-Annual","4.250%"
"912795WF4","Bill","4-Week","11/22/2005","11/25/2005","12/22/2005","99.709375","",""
"912795WQ0","Bill","13-Week","11/21/2005","11/25/2005","02/23/2006","99.015000","",""
"912795XD8","Bill","26-Week","11/21/2005","11/25/2005","05/25/2006","97.910958","",""
"912795WE7","Bill","4-Week","11/15/2005","11/17/2005","12/15/2005","99.694333","",""
"912795WP2","Bill","13-Week","11/14/2005","11/17/2005","02/16/2006","99.011639","",""
"912795XC0","Bill","26-Week","11/14/2005","11/17/2005","05/18/2006","97.879194","",""
"912828EN6","Note","10-Year","11/10/2005","11/15/2005","11/15/2015","99.379727","Semi-Annual","4.500%"
"912828EM8","Note","5-Year","11/09/2005","11/15/2005","11/15/2010","99.889244","Semi-Annual","4.500%"
"912828EL0","Note","3-Year","11/08/2005","11/15/2005","11/15/2008","99.769326","Semi-Annual","4.375%"
"912795WD9","Bill","4-Week","11/08/2005","11/10/2005","12/08/2005","99.702889","",""
"912795WN7","Bill","13-Week","11/07/2005","11/10/2005","02/09/2006","99.021750","",""
"912795XB2","Bill","26-Week","11/07/2005","11/10/2005","05/11/2006","97.899417","",""
"912795VZ1","Bill","1-Day","11/07/2005","11/09/2005","11/10/2005","99.989306","",""
"912795WC1","Bill","4-Week","11/01/2005","11/03/2005","12/01/2005","99.710278","",""
"912795WM9","Bill","13-Week","10/31/2005","11/03/2005","02/02/2006","99.016694","",""
"912795XA4","Bill","26-Week","10/31/2005","11/03/2005","05/04/2006","97.914583","",""
"912828EK2","Note","2-Year","10/26/2005","10/31/2005","10/31/2007","99.782022","Semi-Annual","4.250%"
"912828CZ1","Note","4-Year 6-Month","10/25/2005","10/28/2005","04/15/2010","99.769334","Semi-Annual","0.875%"
"912795WB3","Bill","4-Week","10/25/2005","10/27/2005","11/25/2005","99.707181","",""
"912795WL1","Bill","13-Week","10/24/2005","10/27/2005","01/26/2006","99.026806","",""
"912795WZ0","Bill","26-Week","10/24/2005","10/27/2005","04/27/2006","97.944917","",""
"912795WA5","Bill","4-Week","10/18/2005","10/20/2005","11/17/2005","99.726222","",""
"912795WK3","Bill","13-Week","10/17/2005","10/20/2005","01/19/2006","99.043236","",""
"912795WY3","Bill","26-Week","10/17/2005","10/20/2005","04/20/2006","97.970194","",""
"912828EA4","Note","9-Year 9-Month","10/13/2005","10/17/2005","07/15/2015","99.796392","Semi-Annual","1.875%"
"912828EJ5","Note","5-Year","10/12/2005","10/17/2005","10/15/2010","99.910409","Semi-Annual","4.250%"
"912795VZ1","Bill","4-Week","10/12/2005","10/13/2005","11/10/2005","99.730889","",""
"912795WJ6","Bill","13-Week","10/11/2005","10/13/2005","01/12/2006","99.082417","",""
"912795WX5","Bill","26-Week","10/11/2005","10/13/2005","04/13/2006","98.003056","",""
"912795TQ4","Bill","11-Day","10/05/2005","10/06/2005","10/17/2005","99.893056","",""
"912795VY4","Bill","4-Week","10/04/2005","10/06/2005","11/03/2005","99.743722","",""
"912795WH0","Bill","13-Week","10/03/2005","10/06/2005","01/05/2006","99.108958","",""
"912795WW7","Bill","26-Week","10/03/2005","10/06/2005","04/06/2006","98.043500","",""
"912828EH9","Note","2-Year","09/28/2005","09/30/2005","09/30/2007","99.819341","Semi-Annual","4.000%"
"912795VX6","Bill","4-Week","09/27/2005","09/29/2005","10/27/2005","99.755000","",""
"912795WG2","Bill","13-Week","09/26/2005","09/29/2005","12/29/2005","99.130444","",""
"912795WV9","Bill","26-Week","09/26/2005","09/29/2005","03/30/2006","98.106694","",""
"912795VW8","Bill","4-Week","09/20/2005","09/22/2005","10/20/2005","99.750333","",""
"912795WF4","Bill","13-Week","09/19/2005","09/22/2005","12/22/2005","99.116542","",""
"912795WU1","Bill","26-Week","09/19/2005","09/22/2005","03/23/2006","98.121861","",""
"912795VV0","Bill","4-Week","09/13/2005","09/15/2005","10/13/2005","99.748778","",""
"912795WE7","Bill","13-Week","09/12/2005","09/15/2005","12/15/2005","99.127917","",""
"912795WT4","Bill","26-Week","09/12/2005","09/15/2005","03/16/2006","98.144611","",""
"912828EE6","Note","9-Year 11-Month","09/08/2005","09/15/2005","08/15/2015","100.929850","Semi-Annual","4.250%"
"912828EG1","Note","5-Year","09/07/2005","09/15/2005","09/15/2010","99.878424","Semi-Annual","3.875%"
"912795VU2","Bill","4-Week","09/07/2005","09/08/2005","10/06/2005","99.747611","",""
"912795TP6","Bill","6-Day","09/06/2005","09/08/2005","09/14/2005","99.942500","",""
"912795WD9","Bill","13-Week","09/06/2005","09/08/2005","12/08/2005","99.131708","",""
"912795WS6","Bill","26-Week","09/06/2005","09/08/2005","03/09/2006","98.195167","",""
"912795VR9","Bill","13-Day","08/31/2005","09/02/2005","09/15/2005","99.874694","",""
"912795VR9","Bill","14-Day","08/30/2005","09/01/2005","09/15/2005","99.865056","",""
"912795VT5","Bill","4-Week","08/30/2005","09/01/2005","09/29/2005","99.735944","",""
"912795WC1","Bill","13-Week","08/29/2005","09/01/2005","12/01/2005","99.116542","",""
"912795WR8","Bill","26-Week","08/29/2005","09/01/2005","03/02/2006","98.126917","",""
"912828EF3","Note","2-Year","08/24/2005","08/31/2005","08/31/2007","99.973350","Semi-Annual","4.000%"
"912795VS7","Bill","4-Week","08/23/2005","08/25/2005","09/22/2005","99.745278","",""
"912795WB3","Bill","13-Week","08/22/2005","08/25/2005","11/25/2005","99.115778","",""
"912795WQ0","Bill","26-Week","08/22/2005","08/25/2005","02/23/2006","98.134500","",""
"912795VR9","Bill","4-Week","08/16/2005","08/18/2005","09/15/2005","99.746444","",""
"912795WA5","Bill","13-Week","08/15/2005","08/18/2005","11/17/2005","99.122861","",""
"912795WP2","Bill","26-Week","08/15/2005","08/18/2005","02/16/2006","98.126917","",""
"912828EE6","Note","10-Year","08/11/2005","08/15/2005","08/15/2015","99.196069","Semi-Annual","4.250%"
"912828ED8","Note","5-Year","08/10/2005","08/15/2005","08/15/2010","99.562410","Semi-Annual","4.125%"
"912795VQ1","Bill","4-Week","08/09/2005","08/11/2005","09/08/2005","99.741000","",""
"912828EC0","Note","3-Year","08/08/2005","08/15/2005","08/15/2008","99.779503","Semi-Annual","4.125%"
"912795VZ1","Bill","13-Week","08/08/2005","08/11/2005","11/10/2005","99.125389","",""
"912795WN7","Bill","26-Week","08/08/2005","08/11/2005","02/09/2006","98.139556","",""
"912795VP3","Bill","4-Week","08/02/2005","08/04/2005","09/01/2005","99.744500","",""
"912795VY4","Bill","13-Week","08/01/2005","08/04/2005","11/03/2005","99.140556","",""
"912795WM9","Bill","26-Week","08/01/2005","08/04/2005","02/02/2006","98.180000","",""
"912828EB2","Note","2-Year","07/27/2005","08/01/2005","07/31/2007","99.809598","Semi-Annual","3.875%"
"912810FR4","Bond","19-Year 6-Month","07/26/2005","07/29/2005","01/15/2025","107.821718","Semi-Annual","2.375%"
"912795VN8","Bill","4-Week","07/26/2005","07/28/2005","08/25/2005","99.751889","",""
"912795VX6","Bill","13-Week","07/25/2005","07/28/2005","10/27/2005","99.154458","",""
"912795WL1","Bill","26-Week","07/25/2005","07/28/2005","01/26/2006","98.210333","",""
"912795VM0","Bill","4-Week","07/19/2005","07/21/2005","08/18/2005","99.761611","",""
"912795VW8","Bill","13-Week","07/18/2005","07/21/2005","10/20/2005","99.186056","",""
"912795WK3","Bill","26-Week","07/18/2005","07/21/2005","01/19/2006","98.271000","",""
"912828EA4","Note","10-Year","07/14/2005","07/15/2005","07/15/2015","99.420765","Semi-Annual","1.875%"
"912828DZ0","Note","5-Year","07/13/2005","07/15/2005","07/15/2010","99.572992","Semi-Annual","3.875%"
"912795VL2","Bill","4-Week","07/12/2005","07/14/2005","08/11/2005","99.769778","",""
"912795VV0","Bill","13-Week","07/11/2005","07/14/2005","10/13/2005","99.207542","",""
"912795WJ6","Bill","26-Week","07/11/2005","07/14/2005","01/12/2006","98.303861","",""
"912795VK4","Bill","4-Week","07/06/2005","07/07/2005","08/04/2005","99.766667","",""
"912795VU2","Bill","13-Week","07/05/2005","07/07/2005","10/06/2005","99.205014","",""
"912795WH0","Bill","26-Week","07/05/2005","07/07/2005","01/05/2006","98.319028","",""
"912795TN1","Bill","14-Day","06/29/2005","07/01/2005","07/15/2005","99.876917","",""
"912828DY3","Note","2-Year","06/29/2005","06/30/2005","06/30/2007","99.952201","Semi-Annual","3.625%"
"912795VJ7","Bill","4-Week","06/28/2005","06/30/2005","07/28/2005","99.772500","",""
"912795VT5","Bill","13-Week","06/27/2005","06/30/2005","09/29/2005","99.221444","",""
"912795WG2","Bill","26-Week","06/27/2005","06/30/2005","12/29/2005","98.372111","",""
"912795VH1","Bill","4-Week","06/21/2005","06/23/2005","07/21/2005","99.783778","",""
"912795VS7","Bill","13-Week","06/20/2005","06/23/2005","09/22/2005","99.250514","",""
"912795WF4","Bill","26-Week","06/20/2005","06/23/2005","12/22/2005","98.394861","",""
"912795VG3","Bill","4-Week","06/14/2005","06/16/2005","07/14/2005","99.787278","",""
"912795VR9","Bill","13-Week","06/13/2005","06/16/2005","09/15/2005","99.247986","",""
"912795WE7","Bill","26-Week","06/13/2005","06/16/2005","12/15/2005","98.422667","",""
"912828DV9","Note","9-Year 11-Month","06/09/2005","06/15/2005","05/15/2015","101.091049","Semi-Annual","4.125%"
"912828DX5","Note","5-Year","06/08/2005","06/15/2005","06/15/2010","99.637908","Semi-Annual","3.625%"
"912795VF5","Bill","4-Week","06/07/2005","06/09/2005","07/07/2005","99.784167","",""
"912795VQ1","Bill","13-Week","06/06/2005","06/09/2005","09/08/2005","99.250514","",""
"912795WD9","Bill","26-Week","06/06/2005","06/09/2005","12/08/2005","98.453000","",""
"912795TM3","Bill","8-Day","06/06/2005","06/07/2005","06/15/2005","99.934667","",""
"912795TM3","Bill","12-Day","06/02/2005","06/03/2005","06/15/2005","99.902167","",""
"912795SV4","Bill","4-Week","06/01/2005","06/02/2005","06/30/2005","99.786889","",""
"912795VP3","Bill","13-Week","05/31/2005","06/02/2005","09/01/2005","99.258097","",""
"912795WC1","Bill","26-Week","05/31/2005","06/02/2005","12/01/2005","98.442889","",""
"912795TM3","Bill","14-Day","05/31/2005","06/01/2005","06/15/2005","99.887417","",""
"912828DW7","Note","2-Year","05/25/2005","05/31/2005","05/31/2007","99.780029","Semi-Annual","3.500%"
"912795SU6","Bill","4-Week","05/24/2005","05/26/2005","06/23/2005","99.784944","",""
"912795VN8","Bill","13-Week","05/23/2005","05/26/2005","08/25/2005","99.268208","",""
"912795WB3","Bill","26-Week","05/23/2005","05/26/2005","11/25/2005","98.419083","",""
"912795ST9","Bill","4-Week","05/17/2005","05/19/2005","06/16/2005","99.801667","",""
"912795VM0","Bill","13-Week","05/16/2005","05/19/2005","08/18/2005","99.292222","",""
"912795WA5","Bill","26-Week","05/16/2005","05/19/2005","11/17/2005","98.447944","",""
"912828DV9","Note","10-Year","05/12/2005","05/16/2005","05/15/2015","99.231425","Semi-Annual","4.125%"
"912828DU1","Note","5-Year","05/11/2005","05/16/2005","05/15/2010","99.932269","Semi-Annual","3.875%"
"912828DT4","Note","3-Year","05/10/2005","05/16/2005","05/15/2008","99.800526","Semi-Annual","3.750%"
"912795SS1","Bill","4-Week","05/10/2005","05/12/2005","06/09/2005","99.799722","",""
"912795VL2","Bill","13-Week","05/09/2005","05/12/2005","08/11/2005","99.279583","",""
"912795VZ1","Bill","26-Week","05/09/2005","05/12/2005","11/10/2005","98.422667","",""
"912795SR3","Bill","4-Week","05/03/2005","05/05/2005","06/02/2005","99.797389","",""
"912795VK4","Bill","13-Week","05/02/2005","05/05/2005","08/04/2005","99.274528","",""
"912795VY4","Bill","26-Week","05/02/2005","05/05/2005","11/03/2005","98.440361","",""
"912828DS6","Note","2-Year","04/27/2005","05/02/2005","04/30/2007","99.951975","Semi-Annual","3.625%"
"912828CZ1","Note","5-Year","04/26/2005","04/29/2005","04/15/2010","99.624026","Semi-Annual","0.875%"
"912795SQ5","Bill","4-Week","04/26/2005","04/28/2005","05/26/2005","99.790778","",""
"912795VJ7","Bill","13-Week","04/25/2005","04/28/2005","07/28/2005","99.272000","",""
"912795VX6","Bill","26-Week","04/25/2005","04/28/2005","10/27/2005","98.437833","",""
"912795SP7","Bill","4-Week","04/19/2005","04/21/2005","05/19/2005","99.790778","",""
"912795VH1","Bill","13-Week","04/18/2005","04/21/2005","07/21/2005","99.290958","",""
"912795VW8","Bill","26-Week","04/18/2005","04/21/2005","10/20/2005","98.463111","",""
"912828DH0","Note","9-Year 9-Month","04/14/2005","04/15/2005","01/15/2015","99.020489","Semi-Annual","1.625%"
"912828DR8","Note","5-Year","04/13/2005","04/15/2005","04/15/2010","99.793649","Semi-Annual","4.000%"
"912795TL5","Bill","4-Day","04/13/2005","04/14/2005","04/18/2005","99.970667","",""
"912795SN2","Bill","4-Week","04/12/2005","04/14/2005","05/12/2005","99.801278","",""
"912795VG3","Bill","13-Week","04/11/2005","04/14/2005","07/14/2005","99.314972","",""
"912795VV0","Bill","26-Week","04/11/2005","04/14/2005","10/13/2005","98.450472","",""
"912795TK7","Bill","8-Day","04/06/2005","04/07/2005","04/15/2005","99.940889","",""
"912795SM4","Bill","4-Week","04/05/2005","04/07/2005","05/05/2005","99.798944","",""
"912795VF5","Bill","13-Week","04/04/2005","04/07/2005","07/07/2005","99.308653","",""
"912795VU2","Bill","26-Week","04/04/2005","04/07/2005","10/06/2005","98.465639","",""
"912795TK7","Bill","14-Day","03/30/2005","04/01/2005","04/15/2005","99.894222","",""
"912828DQ0","Note","2-Year","03/30/2005","03/31/2005","03/31/2007","99.790219","Semi-Annual","3.750%"
"912795SL6","Bill","4-Week","03/29/2005","03/31/2005","04/28/2005","99.793889","",""
"912795SV4","Bill","13-Week","03/28/2005","03/31/2005","06/30/2005","99.297278","",""
"912795VT5","Bill","26-Week","03/28/2005","03/31/2005","09/29/2005","98.437833","",""
"912795SK8","Bill","4-Week","03/22/2005","03/24/2005","04/21/2005","99.790000","",""
"912795SU6","Bill","13-Week","03/21/2005","03/24/2005","06/23/2005","99.292222","",""
"912795VS7","Bill","26-Week","03/21/2005","03/24/2005","09/22/2005","98.465639","",""
"912795SJ1","Bill","4-Week","03/15/2005","03/17/2005","04/14/2005","99.794278","",""
"912795ST9","Bill","13-Week","03/14/2005","03/17/2005","06/16/2005","99.308653","",""
"912795VR9","Bill","26-Week","03/14/2005","03/17/2005","09/15/2005","98.483333","",""
"912828DM9","Note","9-Year 11-Month","03/10/2005","03/15/2005","02/15/2015","95.996638","Semi-Annual","4.000%"
"912828DP2","Note","5-Year","03/09/2005","03/15/2005","03/15/2010","99.641447","Semi-Annual","4.000%"
"912795SH5","Bill","4-Week","03/08/2005","03/10/2005","04/07/2005","99.800500","",""
"912795SS1","Bill","13-Week","03/07/2005","03/10/2005","06/09/2005","99.314972","",""
"912795VQ1","Bill","26-Week","03/07/2005","03/10/2005","09/08/2005","98.516194","",""
"912795TJ0","Bill","7-Day","03/07/2005","03/08/2005","03/15/2005","99.952069","",""
"912795TJ0","Bill","12-Day","03/02/2005","03/03/2005","03/15/2005","99.918667","",""
"912795SG7","Bill","4-Week","03/01/2005","03/03/2005","03/31/2005","99.804778","",""
"912795SR3","Bill","13-Week","02/28/2005","03/03/2005","06/02/2005","99.313708","",""
"912795VP3","Bill","26-Week","02/28/2005","03/03/2005","09/01/2005","98.521250","",""
"912828DN7","Note","2-Year","02/24/2005","02/28/2005","02/28/2007","99.764391","Semi-Annual","3.375%"
"912795SF9","Bill","4-Week","02/23/2005","02/24/2005","03/24/2005","99.811778","",""
"912795SQ5","Bill","13-Week","02/22/2005","02/24/2005","05/26/2005","99.338986","",""
"912795VN8","Bill","26-Week","02/22/2005","02/24/2005","08/25/2005","98.559167","",""
"912795SE2","Bill","4-Week","02/15/2005","02/17/2005","03/17/2005","99.816833","",""
"912795SP7","Bill","13-Week","02/14/2005","02/17/2005","05/19/2005","99.357944","",""
"912795VM0","Bill","26-Week","02/14/2005","02/17/2005","08/18/2005","98.604667","",""
"912828DM9","Note","10-Year","02/10/2005","02/15/2005","02/15/2015","99.600335","Semi-Annual","4.000%"
"912828DL1","Note","5-Year","02/09/2005","02/15/2005","02/15/2010","99.464692","Semi-Annual","3.500%"
"912795TH4","Bill","3-Day","02/09/2005","02/11/2005","02/14/2005","99.980167","",""
"912828DK3","Note","3-Year","02/08/2005","02/15/2005","02/15/2008","99.731536","Semi-Annual","3.375%"
"912795SD4","Bill","4-Week","02/08/2005","02/10/2005","03/10/2005","99.821111","",""
"912795SN2","Bill","13-Week","02/07/2005","02/10/2005","05/12/2005","99.373111","",""
"912795VL2","Bill","26-Week","02/07/2005","02/10/2005","08/11/2005","98.629944","",""
"912795SC6","Bill","4-Week","02/01/2005","02/03/2005","03/03/2005","99.829278","",""
"912795SM4","Bill","13-Week","01/31/2005","02/03/2005","05/05/2005","99.374375","",""
"912795VK4","Bill","26-Week","01/31/2005","02/03/2005","08/04/2005","98.629944","",""
"912828DJ6","Note","2-Year","01/26/2005","01/31/2005","01/31/2007","99.769428","Semi-Annual","3.125%"
"912810FR4","Bond","20-Year","01/25/2005","01/31/2005","01/15/2025","107.552000","Semi-Annual","2.375%"
"912795SB8","Bill","4-Week","01/25/2005","01/27/2005","02/24/2005","99.842111","",""
"912795SL6","Bill","13-Week","01/24/2005","01/27/2005","04/28/2005","99.413556","",""
"912795VJ7","Bill","26-Week","01/24/2005","01/27/2005","07/28/2005","98.680500","",""
"912795SA0","Bill","4-Week","01/19/2005","01/20/2005","02/17/2005","99.851444","",""
"912795SK8","Bill","13-Week","01/18/2005","01/20/2005","04/21/2005","99.403444","",""
"912795VH1","Bill","26-Week","01/18/2005","01/20/2005","07/21/2005","98.667861","",""
"912828DH0","Note","10-Year","01/13/2005","01/18/2005","01/15/2015","99.090640","Semi-Annual","1.625%"
"912828DG2","Note","5-Year","01/12/2005","01/18/2005","01/15/2010","99.520732","Semi-Annual","3.625%"
"912795TG6","Bill","5-Day","01/11/2005","01/13/2005","01/18/2005","99.971667","",""
"912795RZ6","Bill","4-Week","01/11/2005","01/13/2005","02/10/2005","99.846000","",""
"912795SJ1","Bill","13-Week","01/10/2005","01/13/2005","04/14/2005","99.411028","",""
"912795VG3","Bill","26-Week","01/10/2005","01/13/2005","07/14/2005","98.685556","",""
"912795RY9","Bill","4-Week","01/04/2005","01/06/2005","02/03/2005","99.844444","",""
"912795SH5","Bill","13-Week","01/03/2005","01/06/2005","04/07/2005","99.424931","",""
"912795VF5","Bill","26-Week","01/03/2005","01/06/2005","07/07/2005","98.705778","",""
"912795TG6","Bill","15-Day","12/30/2004","01/03/2005","01/18/2005","99.912917","",""
"912828DF4","Note","2-Year","12/29/2004","12/31/2004","12/31/2006","99.769076","Semi-Annual","3.000%"
"912795RX1","Bill","4-Week","12/28/2004","12/30/2004","01/27/2005","99.856889","",""
"912795SG7","Bill","13-Week","12/27/2004","12/30/2004","03/31/2005","99.437569","",""
"912795SV4","Bill","26-Week","12/27/2004","12/30/2004","06/30/2005","98.705778","",""
"912795RW3","Bill","4-Week","12/21/2004","12/23/2004","01/20/2005","99.853778","",""
"912795SF9","Bill","13-Week","12/20/2004","12/23/2004","03/24/2005","99.448944","",""
"912795SU6","Bill","26-Week","12/20/2004","12/23/2004","06/23/2005","98.753806","",""
"912795RV5","Bill","4-Week","12/14/2004","12/16/2004","01/13/2005","99.847556","",""
"912795SE2","Bill","13-Week","12/13/2004","12/16/2004","03/17/2005","99.443889","",""
"912795ST9","Bill","26-Week","12/13/2004","12/16/2004","06/16/2005","98.774028","",""
"912828DC1","Note","9-Year 11-Month","12/09/2004","12/15/2004","11/15/2014","100.800290","Semi-Annual","4.250%"
"912828DE7","Note","5-Year","12/08/2004","12/15/2004","12/15/2009","99.772769","Semi-Annual","3.500%"
"912795RU7","Bill","4-Week","12/07/2004","12/09/2004","01/06/2005","99.840556","",""
"912795SD4","Bill","13-Week","12/06/2004","12/09/2004","03/10/2005","99.441361","",""
"912795SS1","Bill","26-Week","12/06/2004","12/09/2004","06/09/2005","98.796778","",""
"912795TF8","Bill","8-Day","12/03/2004","12/07/2004","12/15/2004","99.956000","",""
"912795TF8","Bill","12-Day","12/01/2004","12/03/2004","12/15/2004","99.934667","",""
"912795RT0","Bill","4-Week","11/30/2004","12/02/2004","12/30/2004","99.841722","",""
"912795TF8","Bill","14-Day","11/30/2004","12/01/2004","12/15/2004","99.924167","",""
"912795SC6","Bill","13-Week","11/29/2004","12/02/2004","03/03/2005","99.445153","",""
"912795SR3","Bill","26-Week","11/29/2004","12/02/2004","06/02/2005","98.789194","",""
"912828DD9","Note","2-Year","11/23/2004","11/30/2004","11/30/2006","99.865006","Semi-Annual","2.875%"
"912795RS2","Bill","4-Week","11/23/2004","11/26/2004","12/23/2004","99.853750","",""
"912795SB8","Bill","13-Week","11/22/2004","11/26/2004","02/24/2005","99.461250","",""
"912795SQ5","Bill","26-Week","11/22/2004","11/26/2004","05/26/2005","98.810931","",""
"912795RR4","Bill","4-Week","11/19/2004","11/23/2004","12/16/2004","99.877014","",""
"912795TE1","Bill","5-Day","11/17/2004","11/18/2004","11/23/2004","99.973750","",""
"912795SA0","Bill","13-Week","11/15/2004","11/18/2004","02/17/2005","99.475486","",""
"912795SP7","Bill","26-Week","11/15/2004","11/18/2004","05/19/2005","98.847333","",""
"912828DC1","Note","10-Year","11/10/2004","11/15/2004","11/15/2014","99.758010","Semi-Annual","4.250%"
"912828DB3","Note","5-Year","11/09/2004","11/15/2004","11/15/2009","99.954506","Semi-Annual","3.500%"
"912795RQ6","Bill","4-Week","11/09/2004","11/12/2004","12/09/2004","99.857500","",""
"912828AN0","Note","3-Year","11/08/2004","11/15/2004","11/15/2007","99.744019","Semi-Annual","3.000%"
"912795RZ6","Bill","13-Week","11/08/2004","11/12/2004","02/10/2005","99.488750","",""
"912795SN2","Bill","26-Week","11/08/2004","11/12/2004","05/12/2005","98.863722","",""
"912795RP8","Bill","4-Week","11/02/2004","11/04/2004","12/02/2004","99.857278","",""
"912795RY9","Bill","13-Week","11/01/2004","11/04/2004","02/03/2005","99.507083","",""
"912795SM4","Bill","26-Week","11/01/2004","11/04/2004","05/05/2005","98.918111","",""
"912828CY4","Note","2-Year","10/27/2004","11/01/2004","10/31/2006","99.825825","Semi-Annual","2.500%"
"912828CZ1","Note","5-Year 6-Month","10/26/2004","10/29/2004","04/15/2010","99.625501","Semi-Annual","0.875%"
"912795RN3","Bill","4-Week","10/26/2004","10/28/2004","11/26/2004","99.858222","",""
"912795RX1","Bill","13-Week","10/25/2004","10/28/2004","01/27/2005","99.531097","",""
"912795SL6","Bill","26-Week","10/25/2004","10/28/2004","04/28/2005","98.968667","",""
"912795RM5","Bill","4-Week","10/19/2004","10/21/2004","11/18/2004","99.877889","",""
"912795RW3","Bill","13-Week","10/18/2004","10/21/2004","01/20/2005","99.552583","",""
"912795SK8","Bill","26-Week","10/18/2004","10/21/2004","04/21/2005","98.993944","",""
"912795RL7","Bill","4-Week","10/13/2004","10/14/2004","11/12/2004","99.874736","",""
"912795RV5","Bill","13-Week","10/12/2004","10/14/2004","01/13/2005","99.575333","",""
"912795SJ1","Bill","26-Week","10/12/2004","10/14/2004","04/14/2005","99.011639","",""
"912795TD3","Bill","2-Day","10/12/2004","10/13/2004","10/15/2004","99.990667","",""
"912828CP3","Note","9-Year 9-Month","10/07/2004","10/15/2004","07/15/2014","101.525704","Semi-Annual","2.000%"
"912828CX6","Note","5-Year","10/06/2004","10/15/2004","10/15/2009","99.476542","Semi-Annual","3.375%"
"912795RK9","Bill","4-Week","10/05/2004","10/07/2004","11/04/2004","99.881000","",""
"912795RU7","Bill","13-Week","10/04/2004","10/07/2004","01/06/2005","99.574069","",""
"912795SH5","Bill","26-Week","10/04/2004","10/07/2004","04/07/2005","98.993944","",""
"912795TD3","Bill","14-Day","09/29/2004","10/01/2004","10/15/2004","99.937972","",""
"912828CW8","Note","2-Year","09/29/2004","09/30/2004","09/30/2006","99.767659","Semi-Annual","2.500%"
"912795RJ2","Bill","4-Week","09/28/2004","09/30/2004","10/28/2004","99.876333","",""
"912795RT0","Bill","13-Week","09/27/2004","09/30/2004","12/30/2004","99.567750","",""
"912795SG7","Bill","26-Week","09/27/2004","09/30/2004","03/31/2005","99.014167","",""
"912795RH6","Bill","4-Week","09/21/2004","09/23/2004","10/21/2004","99.875167","",""
"912795RS2","Bill","13-Week","09/20/2004","09/23/2004","12/23/2004","99.574069","",""
"912795SF9","Bill","26-Week","09/20/2004","09/23/2004","03/24/2005","99.054611","",""
"912795RG8","Bill","4-Week","09/14/2004","09/16/2004","10/14/2004","99.881","",""
"912795RR4","Bill","13-Week","09/13/2004","09/16/2004","12/16/2004","99.585","",""
"912795SE2","Bill","26-Week","09/13/2004","09/16/2004","03/17/2005","99.070","",""
"912828CT5","Note","9-Year 11-Month","09/09/2004","09/15/2004","08/15/2014","100.436","Semi-Annual","4.250%"
"912828CV0","Note","5-Year","09/08/2004","09/15/2004","09/15/2009","99.708","Semi-Annual","3.375%"
"912795RF0","Bill","4-Week","09/08/2004","09/09/2004","10/07/2004","99.880","",""
"912795RQ6","Bill","13-Week","09/07/2004","09/09/2004","12/09/2004","99.587","",""
"912795SD4","Bill","26-Week","09/07/2004","09/09/2004","03/10/2005","99.060","",""
"912795TC5","Bill","7-Day","09/07/2004","09/08/2004","09/15/2004","99.971","",""
"912795TC5","Bill","12-Day","09/02/2004","09/03/2004","09/15/2004","99.951","",""
"912795RE3","Bill","4-Week","08/31/2004","09/02/2004","09/30/2004","99.889","",""
"912795TC5","Bill","14-Day","08/31/2004","09/01/2004","09/15/2004","99.942","",""
"912795RP8","Bill","13-Week","08/30/2004","09/02/2004","12/02/2004","99.601","",""
"912795SC6","Bill","26-Week","08/30/2004","09/02/2004","03/03/2005","99.103","",""
"912828CU2","Note","2-Year","08/25/2004","08/31/2004","08/31/2006","99.769","Semi-Annual","2.375%"
"912795RD5","Bill","4-Week","08/24/2004","08/26/2004","09/23/2004","99.894","",""
"912795RN3","Bill","13-Week","08/23/2004","08/26/2004","11/26/2004","99.613","",""
"912795SB8","Bill","26-Week","08/23/2004","08/26/2004","02/24/2005","99.115","",""
"912795RC7","Bill","4-Week","08/17/2004","08/19/2004","09/16/2004","99.894","",""
"912795RM5","Bill","13-Week","08/16/2004","08/19/2004","11/18/2004","99.628","",""
"912795SA0","Bill","26-Week","08/16/2004","08/19/2004","02/17/2005","99.128","",""
"912828CT5","Note","10-Year","08/12/2004","08/16/2004","08/15/2014","99.838","Semi-Annual","4.250%"
"912828CS7","Note","5-Year","08/11/2004","08/16/2004","08/15/2009","99.909","Semi-Annual","3.500%"
"912795RB9","Bill","4-Week","08/10/2004","08/12/2004","09/09/2004","99.891","",""
"912828CR9","Note","3-Year","08/09/2004","08/16/2004","08/15/2007","99.737","Semi-Annual","2.750%"
