"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100","Interest Payment Frequency","Interest Rate"
"912828PM6","Note","5-Year","12/28/2010","12/31/2010","12/31/2015","99.886797","Semi-Annual","2.125%"
"912795X97","Bill","4-Week","12/28/2010","12/30/2010","01/27/2011","99.994944","None",""
"912828PW4","Note","2-Year","12/27/2010","12/31/2010","12/31/2012","99.772112","Semi-Annual","0.625%"
"9127952J9","Bill","13-Week","12/27/2010","12/30/2010","03/31/2011","99.954500","None",""
"912795X22","Bill","26-Week","12/27/2010","12/30/2010","06/30/2011","99.886250","None",""
"9127952B6","Bill","56-Day","12/22/2010","12/23/2010","02/17/2011","99.979778","None",""
"912795X89","Bill","4-Week","12/21/2010","12/23/2010","01/20/2011","99.994556","None",""
"9127952H3","Bill","13-Week","12/20/2010","12/23/2010","03/24/2011","99.967139","None",""
"9127952W0","Bill","26-Week","12/20/2010","12/23/2010","06/23/2011","99.906472","None",""
"912795V40","Bill","56-Day","12/15/2010","12/16/2010","02/10/2011","99.980556","None",""
"912795UX7","Bill","4-Week","12/14/2010","12/16/2010","01/13/2011","99.993389","None",""
"9127952T7","Bill","52-Week","12/14/2010","12/16/2010","12/15/2011","99.701722","None",""
"9127952G5","Bill","13-Week","12/13/2010","12/16/2010","03/17/2011","99.964611","None",""
"9127952V2","Bill","26-Week","12/13/2010","12/16/2010","06/16/2011","99.903944","None",""
"912810QL5","Bond","29-Year 11-Month","12/09/2010","12/15/2010","11/15/2040","97.349324","Semi-Annual","4.250%"
"912828PC8","Note","9-Year 11-Month","12/08/2010","12/15/2010","11/15/2020","94.002822","Semi-Annual","2.625%"
"912795Y21","Bill","56-Day","12/08/2010","12/09/2010","02/03/2011","99.980556","None",""
"912828PL8","Note","3-Year","12/07/2010","12/15/2010","12/15/2013","99.669011","Semi-Annual","0.750%"
"912795X71","Bill","4-Week","12/07/2010","12/09/2010","01/06/2011","99.993778","None",""
"9127956D8","Bill","7-Day","12/07/2010","12/08/2010","12/15/2010","99.997278","None",""
"912795V99","Bill","13-Week","12/06/2010","12/09/2010","03/10/2011","99.963347","None",""
"9127952U4","Bill","26-Week","12/06/2010","12/09/2010","06/09/2011","99.906472","None",""
"912795X97","Bill","56-Day","12/01/2010","12/02/2010","01/27/2011","99.975889","None",""
"912795X55","Bill","4-Week","11/30/2010","12/02/2010","12/30/2010","99.986389","None",""
"9127952D2","Bill","13-Week","11/29/2010","12/02/2010","03/03/2011","99.955764","None",""
"912795W64","Bill","26-Week","11/29/2010","12/02/2010","06/02/2011","99.893833","None",""
"912828PK0","Note","7-Year","11/24/2010","11/30/2010","11/30/2017","99.980673","Semi-Annual","2.250%"
"912795X89","Bill","55-Day","11/24/2010","11/26/2010","01/20/2011","99.975556","None",""
"912828PJ3","Note","5-Year","11/23/2010","11/30/2010","11/30/2015","99.826792","Semi-Annual","1.375%"
"912795X48","Bill","4-Week","11/23/2010","11/26/2010","12/23/2010","99.988750","None",""
"912828PV6","Note","2-Year","11/22/2010","11/30/2010","11/30/2012","99.960259","Semi-Annual","0.500%"
"9127952C4","Bill","13-Week","11/22/2010","11/26/2010","02/24/2011","99.965000","None",""
"9127952S9","Bill","26-Week","11/22/2010","11/26/2010","05/26/2011","99.901958","None",""
"912795UX7","Bill","56-Day","11/17/2010","11/18/2010","01/13/2011","99.980556","None",""
"912795UK5","Bill","4-Week","11/16/2010","11/18/2010","12/16/2010","99.990278","None",""
"9127952P5","Bill","52-Week","11/16/2010","11/18/2010","11/17/2011","99.716889","None",""
"9127952B6","Bill","13-Week","11/15/2010","11/18/2010","02/17/2011","99.965875","None",""
"9127952R1","Bill","26-Week","11/15/2010","11/18/2010","05/19/2011","99.909000","None",""
"912810QL5","Bond","30-Year","11/10/2010","11/15/2010","11/15/2040","98.829162","Semi-Annual","4.250%"
"912795X71","Bill","55-Day","11/10/2010","11/12/2010","01/06/2011","99.985486","None",""
"912828PC8","Note","10-Year","11/09/2010","11/15/2010","11/15/2020","99.903856","Semi-Annual","2.625%"
"912795X30","Bill","4-Week","11/09/2010","11/12/2010","12/09/2010","99.992125","None",""
"912828PU8","Note","3-Year","11/08/2010","11/15/2010","11/15/2013","99.777247","Semi-Annual","0.500%"
"912795V40","Bill","13-Week","11/08/2010","11/12/2010","02/10/2011","99.968750","None",""
"9127952Q3","Bill","26-Week","11/08/2010","11/12/2010","05/12/2011","99.919556","None",""
"912828NM8","Note","9-Year 8-Month","11/04/2010","11/15/2010","07/15/2020","108.103581","Semi-Annual","1.250%"
"912795X55","Bill","56-Day","11/03/2010","11/04/2010","12/30/2010","99.977444","None",""
"912795W98","Bill","4-Week","11/02/2010","11/04/2010","12/02/2010","99.990278","None",""
"912795Y21","Bill","13-Week","11/01/2010","11/04/2010","02/03/2011","99.968403","None",""
"912795VE8","Bill","26-Week","11/01/2010","11/04/2010","05/05/2011","99.921639","None",""
"912828PF1","Note","7-Year","10/28/2010","11/01/2010","10/31/2017","99.381826","Semi-Annual","1.875%"
"912828PE4","Note","5-Year","10/27/2010","11/01/2010","10/31/2015","99.614432","Semi-Annual","1.250%"
"912795X48","Bill","56-Day","10/27/2010","10/28/2010","12/23/2010","99.976667","None",""
"912828PD6","Note","2-Year","10/26/2010","11/01/2010","10/31/2012","99.950315","Semi-Annual","0.375%"
"912795W80","Bill","4-Week","10/26/2010","10/28/2010","11/26/2010","99.989528","None",""
"912828MY3","Note","4-Year 6-Month","10/25/2010","10/29/2010","04/15/2015","105.508607","Semi-Annual","0.500%"
"912795X97","Bill","13-Week","10/25/2010","10/28/2010","01/27/2011","99.967139","None",""
"9127952N0","Bill","26-Week","10/25/2010","10/28/2010","04/28/2011","99.914056","None",""
"912795UK5","Bill","56-Day","10/20/2010","10/21/2010","12/16/2010","99.976667","None",""
"912795UJ8","Bill","4-Week","10/19/2010","10/21/2010","11/18/2010","99.989500","None",""
"9127952K6","Bill","52-Week","10/19/2010","10/21/2010","10/20/2011","99.772500","None",""
"912795X89","Bill","13-Week","10/18/2010","10/21/2010","01/20/2011","99.965875","None",""
"9127952M2","Bill","26-Week","10/18/2010","10/21/2010","04/21/2011","99.914056","None",""
"912810QK7","Bond","29-Year 10-Month","10/14/2010","10/15/2010","08/15/2040","100.397647","Semi-Annual","3.875%"
"912828NT3","Note","9-Year 10-Month","10/13/2010","10/15/2010","08/15/2020","101.298742","Semi-Annual","2.625%"
"912795W72","Bill","4-Week","10/13/2010","10/14/2010","11/12/2010","99.988722","None",""
"912795X30","Bill","56-Day","10/13/2010","10/14/2010","12/09/2010","99.976667","None",""
"912828PB0","Note","3-Year","10/12/2010","10/15/2010","10/15/2013","99.795046","Semi-Annual","0.500%"
"912795UX7","Bill","13-Week","10/12/2010","10/14/2010","01/13/2011","99.968403","None",""
"9127952L4","Bill","26-Week","10/12/2010","10/14/2010","04/14/2011","99.916583","None",""
"912795W98","Bill","56-Day","10/06/2010","10/07/2010","12/02/2010","99.977444","None",""
"912795W56","Bill","4-Week","10/05/2010","10/07/2010","11/04/2010","99.989500","None",""
"912795X71","Bill","13-Week","10/04/2010","10/07/2010","01/06/2011","99.967139","None",""
"912795VD0","Bill","26-Week","10/04/2010","10/07/2010","04/07/2011","99.906472","None",""
"912795W80","Bill","57-Day","09/29/2010","09/30/2010","11/26/2010","99.979417","None",""
"912828PA2","Note","7-Year","09/29/2010","09/30/2010","09/30/2017","99.902081","Semi-Annual","1.875%"
"912795W49","Bill","4-Week","09/28/2010","09/30/2010","10/28/2010","99.993778","None",""
"912828NZ9","Note","5-Year","09/28/2010","09/30/2010","09/30/2015","99.951690","Semi-Annual","1.250%"
"912795X55","Bill","13-Week","09/27/2010","09/30/2010","12/30/2010","99.960819","None",""
"9127952J9","Bill","26-Week","09/27/2010","09/30/2010","03/31/2011","99.903944","None",""
"912828NX4","Note","2-Year","09/27/2010","09/30/2010","09/30/2012","99.868724","Semi-Annual","0.375%"
"912795UJ8","Bill","56-Day","09/22/2010","09/23/2010","11/18/2010","99.977444","None",""
"912795UH2","Bill","4-Week","09/21/2010","09/23/2010","10/21/2010","99.991056","None",""
"9127952F7","Bill","52-Week","09/21/2010","09/23/2010","09/22/2011","99.732056","None",""
"912795X48","Bill","13-Week","09/20/2010","09/23/2010","12/23/2010","99.959556","None",""
"9127952H3","Bill","26-Week","09/20/2010","09/23/2010","03/24/2011","99.901417","None",""
"912795W72","Bill","57-Day","09/15/2010","09/16/2010","11/12/2010","99.977042","None",""
"912795W31","Bill","4-Week","09/14/2010","09/16/2010","10/14/2010","99.992222","None",""
"912795UK5","Bill","13-Week","09/13/2010","09/16/2010","12/16/2010","99.964611","None",""
"9127952G5","Bill","26-Week","09/13/2010","09/16/2010","03/17/2011","99.903944","None",""
"912810QK7","Bond","29-Year 11-Month","09/09/2010","09/15/2010","08/15/2040","100.970530","Semi-Annual","3.875%"
"912828NT3","Note","9-Year 11-Month","09/08/2010","09/15/2010","08/15/2020","99.607796","Semi-Annual","2.625%"
"912795W23","Bill","4-Week","09/08/2010","09/09/2010","10/07/2010","99.993000","None",""
"912795W56","Bill","56-Day","09/08/2010","09/09/2010","11/04/2010","99.981333","None",""
"912828NY2","Note","3-Year","09/07/2010","09/15/2010","09/15/2013","99.881642","Semi-Annual","0.750%"
"912795X30","Bill","13-Week","09/07/2010","09/09/2010","12/09/2010","99.965875","None",""
"912795V99","Bill","26-Week","09/07/2010","09/09/2010","03/10/2011","99.909000","None",""
"912828NM8","Note","9-Year 10-Month","09/02/2010","09/15/2010","07/15/2020","102.109188","Semi-Annual","1.250%"
"912795W49","Bill","56-Day","09/01/2010","09/02/2010","10/28/2010","99.980556","None",""
"912795VC2","Bill","4-Week","08/31/2010","09/02/2010","09/30/2010","99.987556","None",""
"912795W98","Bill","13-Week","08/30/2010","09/02/2010","12/02/2010","99.963347","None",""
"9127952D2","Bill","26-Week","08/30/2010","09/02/2010","03/03/2011","99.903944","None",""
"912828NW6","Note","7-Year","08/26/2010","08/31/2010","08/31/2017","99.258493","Semi-Annual","1.875%"
"912828NV8","Note","5-Year","08/25/2010","08/31/2010","08/31/2015","99.402797","Semi-Annual","1.250%"
"912795VB4","Bill","21-Day","08/25/2010","08/26/2010","09/16/2010","99.990083","None",""
"912795UH2","Bill","56-Day","08/25/2010","08/26/2010","10/21/2010","99.978222","None",""
"912828PH7","Note","2-Year","08/24/2010","08/31/2010","08/31/2012","99.755524","Semi-Annual","0.375%"
"912795U90","Bill","4-Week","08/24/2010","08/26/2010","09/23/2010","99.987944","None",""
"9127952A8","Bill","52-Week","08/24/2010","08/26/2010","08/25/2011","99.737111","None",""
"912810QF8","Bond","29-Year 6-Month","08/23/2010","08/31/2010","02/15/2040","109.086149","Semi-Annual","2.125%"
"912795W80","Bill","13-Week","08/23/2010","08/26/2010","11/26/2010","99.960389","None",""
"9127952C4","Bill","26-Week","08/23/2010","08/26/2010","02/24/2011","99.906472","None",""
"912795W31","Bill","56-Day","08/18/2010","08/19/2010","10/14/2010","99.977444","None",""
"912795VB4","Bill","4-Week","08/17/2010","08/19/2010","09/16/2010","99.987944","None",""
"912795UJ8","Bill","13-Week","08/16/2010","08/19/2010","11/18/2010","99.960819","None",""
"9127952B6","Bill","26-Week","08/16/2010","08/19/2010","02/17/2011","99.906472","None",""
"912810QK7","Bond","30-Year","08/12/2010","08/16/2010","08/15/2040","98.619129","Semi-Annual","3.875%"
"912828NT3","Note","10-Year","08/11/2010","08/16/2010","08/15/2020","99.086655","Semi-Annual","2.625%"
"912795W23","Bill","56-Day","08/11/2010","08/12/2010","10/07/2010","99.979000","None",""
"912828NU0","Note","3-Year","08/10/2010","08/16/2010","08/15/2013","99.722358","Semi-Annual","0.750%"
"912795VA6","Bill","4-Week","08/10/2010","08/12/2010","09/09/2010","99.988722","None",""
"912795W72","Bill","13-Week","08/09/2010","08/12/2010","11/12/2010","99.961667","None",""
"912795V40","Bill","26-Week","08/09/2010","08/12/2010","02/10/2011","99.903944","None",""
"912795VC2","Bill","56-Day","08/04/2010","08/05/2010","09/30/2010","99.975111","None",""
"912795V73","Bill","4-Week","08/03/2010","08/05/2010","09/02/2010","99.988333","None",""
"912795W56","Bill","13-Week","08/02/2010","08/05/2010","11/04/2010","99.960819","None",""
"912795Y21","Bill","26-Week","08/02/2010","08/05/2010","02/03/2011","99.901417","None",""
"912828NR7","Note","7-Year","07/29/2010","08/02/2010","07/31/2017","99.878150","Semi-Annual","2.375%"
"912828NP1","Note","5-Year","07/28/2010","08/02/2010","07/31/2015","99.781106","Semi-Annual","1.750%"
"912795U90","Bill","56-Day","07/28/2010","07/29/2010","09/23/2010","99.975889","None",""
"912828NQ9","Note","2-Year","07/27/2010","08/02/2010","07/31/2012","99.920863","Semi-Annual","0.625%"
"912795U82","Bill","4-Week","07/27/2010","07/29/2010","08/26/2010","99.987944","None",""
"912795X63","Bill","52-Week","07/27/2010","07/29/2010","07/28/2011","99.701722","None",""
"912795W49","Bill","13-Week","07/26/2010","07/29/2010","10/28/2010","99.962083","None",""
"912795X97","Bill","26-Week","07/26/2010","07/29/2010","01/27/2011","99.898889","None",""
"912795VB4","Bill","56-Day","07/21/2010","07/22/2010","09/16/2010","99.975111","None",""
"912795V65","Bill","4-Week","07/20/2010","07/22/2010","08/19/2010","99.987944","None",""
"912795UH2","Bill","13-Week","07/19/2010","07/22/2010","10/21/2010","99.960819","None",""
"912795X89","Bill","26-Week","07/19/2010","07/22/2010","01/20/2011","99.901417","None",""
"912795VA6","Bill","56-Day","07/14/2010","07/15/2010","09/09/2010","99.975111","None",""
"912810QH4","Bond","29-Year 10-Month","07/14/2010","07/15/2010","05/15/2040","105.053815","Semi-Annual","4.375%"
"912795V57","Bill","4-Week","07/13/2010","07/15/2010","08/12/2010","99.988333","None",""
"912828ND8","Note","9-Year 10-Month","07/13/2010","07/15/2010","05/15/2020","103.199671","Semi-Annual","3.500%"
"912795W31","Bill","13-Week","07/12/2010","07/15/2010","10/14/2010","99.962083","None",""
"912795UX7","Bill","26-Week","07/12/2010","07/15/2010","01/13/2011","99.898889","None",""
"912828NN6","Note","3-Year","07/12/2010","07/15/2010","07/15/2013","99.838004","Semi-Annual","1.000%"
"912828NM8","Note","10-Year","07/08/2010","07/15/2010","07/15/2020","99.579194","Semi-Annual","1.250%"
"912795V24","Bill","4-Week","07/07/2010","07/08/2010","08/05/2010","99.987167","None",""
"912795V73","Bill","56-Day","07/07/2010","07/08/2010","09/02/2010","99.974333","None",""
"912795W23","Bill","13-Week","07/06/2010","07/08/2010","10/07/2010","99.958292","None",""
"912795X71","Bill","26-Week","07/06/2010","07/08/2010","01/06/2011","99.896361","None",""
"912795U82","Bill","56-Day","06/30/2010","07/01/2010","08/26/2010","99.972000","None",""
"912795U74","Bill","4-Week","06/29/2010","07/01/2010","07/29/2010","99.988333","None",""
"912795X22","Bill","52-Week","06/29/2010","07/01/2010","06/30/2011","99.676444","None",""
"912795VC2","Bill","13-Week","06/28/2010","07/01/2010","09/30/2010","99.959556","None",""
"912795X55","Bill","26-Week","06/28/2010","07/01/2010","12/30/2010","99.891306","None",""
"912828NK2","Note","7-Year","06/24/2010","06/30/2010","06/30/2017","99.522396","Semi-Annual","2.500%"
"912828NL0","Note","5-Year","06/23/2010","06/30/2010","06/30/2015","99.431646","Semi-Annual","1.875%"
"912795V65","Bill","56-Day","06/23/2010","06/24/2010","08/19/2010","99.981333","None",""
"912828NS5","Note","2-Year","06/22/2010","06/30/2010","06/30/2012","99.776070","Semi-Annual","0.625%"
"912795UZ2","Bill","4-Week","06/22/2010","06/24/2010","07/22/2010","99.993389","None",""
"912795U90","Bill","13-Week","06/21/2010","06/24/2010","09/23/2010","99.970931","None",""
"912795X48","Bill","26-Week","06/21/2010","06/24/2010","12/23/2010","99.914056","None",""
"912795V57","Bill","56-Day","06/16/2010","06/17/2010","08/12/2010","99.986000","None",""
"912795UY5","Bill","4-Week","06/15/2010","06/17/2010","07/15/2010","99.997667","None",""
"912795VB4","Bill","13-Week","06/14/2010","06/17/2010","09/16/2010","99.983569","None",""
"912795UK5","Bill","26-Week","06/14/2010","06/17/2010","12/16/2010","99.924167","None",""
"912810QH4","Bond","29-Year 11-Month","06/10/2010","06/15/2010","05/15/2040","103.270808","Semi-Annual","4.375%"
"912828ND8","Note","9-Year 11-Month","06/09/2010","06/15/2010","05/15/2020","102.169092","Semi-Annual","3.500%"
"912795V24","Bill","56-Day","06/09/2010","06/10/2010","08/05/2010","99.985222","None",""
"912828NH9","Note","3-Year","06/08/2010","06/15/2010","06/15/2013","99.720987","Semi-Annual","1.125%"
"912795Z53","Bill","5-Day","06/08/2010","06/10/2010","06/15/2010","99.997778","None",""
"912795UW9","Bill","4-Week","06/08/2010","06/10/2010","07/08/2010","99.993000","None",""
"912795VA6","Bill","13-Week","06/07/2010","06/10/2010","09/09/2010","99.967139","None",""
"912795X30","Bill","26-Week","06/07/2010","06/10/2010","12/09/2010","99.893833","None",""
"912795U66","Bill","4-Week","06/02/2010","06/03/2010","07/01/2010","99.989889","None",""
"912795U74","Bill","56-Day","06/02/2010","06/03/2010","07/29/2010","99.978222","None",""
"912795W64","Bill","52-Week","06/02/2010","06/03/2010","06/02/2011","99.630944","None",""
"912795V73","Bill","13-Week","06/01/2010","06/03/2010","09/02/2010","99.959556","None",""
"912795W98","Bill","26-Week","06/01/2010","06/03/2010","12/02/2010","99.888778","None",""
"912828NG1","Note","7-Year","05/27/2010","06/01/2010","05/31/2017","99.589671","Semi-Annual","2.750%"
"912828NF3","Note","5-Year","05/26/2010","06/01/2010","05/31/2015","99.976355","Semi-Annual","2.125%"
"912795UZ2","Bill","56-Day","05/26/2010","05/27/2010","07/22/2010","99.976667","None",""
"912828NE6","Note","2-Year","05/25/2010","06/01/2010","05/31/2012","99.962406","Semi-Annual","0.750%"
"912795UV1","Bill","4-Week","05/25/2010","05/27/2010","06/24/2010","99.987944","None",""
"912795U82","Bill","13-Week","05/24/2010","05/27/2010","08/26/2010","99.958292","None",""
"912795W80","Bill","26-Week","05/24/2010","05/27/2010","11/26/2010","99.888167","None",""
"912795UY5","Bill","56-Day","05/19/2010","05/20/2010","07/15/2010","99.975111","None",""
"912795UU3","Bill","4-Week","05/18/2010","05/20/2010","06/17/2010","99.986778","None",""
"912795V65","Bill","13-Week","05/17/2010","05/20/2010","08/19/2010","99.959556","None",""
"912795UJ8","Bill","26-Week","05/17/2010","05/20/2010","11/18/2010","99.883722","None",""
"912810QH4","Bond","30-Year","05/13/2010","05/17/2010","05/15/2040","98.114367","Semi-Annual","4.375%"
"912828ND8","Note","10-Year","05/12/2010","05/17/2010","05/15/2020","99.598723","Semi-Annual","3.500%"
"912795UW9","Bill","56-Day","05/12/2010","05/13/2010","07/08/2010","99.976667","None",""
"912828NC0","Note","3-Year","05/11/2010","05/17/2010","05/15/2013","99.885991","Semi-Annual","1.375%"
"912795UT6","Bill","4-Week","05/11/2010","05/13/2010","06/10/2010","99.988333","None",""
"912795V57","Bill","13-Week","05/10/2010","05/13/2010","08/12/2010","99.960819","None",""
"912795W72","Bill","26-Week","05/10/2010","05/13/2010","11/12/2010","99.883083","None",""
"912795U66","Bill","56-Day","05/05/2010","05/06/2010","07/01/2010","99.976667","None",""
"912795U58","Bill","4-Week","05/04/2010","05/06/2010","06/03/2010","99.988333","None",""
"912795VE8","Bill","52-Week","05/04/2010","05/06/2010","05/05/2011","99.575333","None",""
"912795V24","Bill","13-Week","05/03/2010","05/06/2010","08/05/2010","99.958292","None",""
"912795W56","Bill","26-Week","05/03/2010","05/06/2010","11/04/2010","99.876139","None",""
"912828NA4","Note","7-Year","04/29/2010","04/30/2010","04/30/2017","99.470887","Semi-Annual","3.125%"
"912828MZ0","Note","5-Year","04/28/2010","04/30/2010","04/30/2015","99.813289","Semi-Annual","2.500%"
"912795UV1","Bill","56-Day","04/28/2010","04/29/2010","06/24/2010","99.975889","None",""
"912828NB2","Note","2-Year","04/27/2010","04/30/2010","04/30/2012","99.952608","Semi-Annual","1.000%"
"912795US8","Bill","4-Week","04/27/2010","04/29/2010","05/27/2010","99.989889","None",""
"912828MY3","Note","5-Year","04/26/2010","04/30/2010","04/15/2015","99.767648","Semi-Annual","0.500%"
"912795U74","Bill","13-Week","04/26/2010","04/29/2010","07/29/2010","99.962083","None",""
"912795W49","Bill","26-Week","04/26/2010","04/29/2010","10/28/2010","99.878667","None",""
"912795UU3","Bill","56-Day","04/21/2010","04/22/2010","06/17/2010","99.976667","None",""
"912795UR0","Bill","4-Week","04/20/2010","04/22/2010","05/20/2010","99.989111","None",""
"912795UZ2","Bill","13-Week","04/19/2010","04/22/2010","07/22/2010","99.963347","None",""
"912795UH2","Bill","26-Week","04/19/2010","04/22/2010","10/21/2010","99.888778","None",""
"912795UT6","Bill","56-Day","04/14/2010","04/15/2010","06/10/2010","99.976667","None",""
"912795UQ2","Bill","4-Week","04/13/2010","04/15/2010","05/13/2010","99.988722","None",""
"912795UY5","Bill","13-Week","04/12/2010","04/15/2010","07/15/2010","99.960819","None",""
"912795W31","Bill","26-Week","04/12/2010","04/15/2010","10/14/2010","99.878667","None",""
"912810QE1","Bond","29-Year 10-Month","04/08/2010","04/15/2010","02/15/2040","97.692939","Semi-Annual","4.625%"
"912828MP2","Note","9-Year 10-Month","04/07/2010","04/15/2010","02/15/2020","97.763192","Semi-Annual","3.625%"
"912795U58","Bill","56-Day","04/07/2010","04/08/2010","06/03/2010","99.974333","None",""
"912828MX5","Note","3-Year","04/06/2010","04/15/2010","04/15/2013","99.924368","Semi-Annual","1.750%"
"912795U41","Bill","4-Week","04/06/2010","04/08/2010","05/06/2010","99.987556","None",""
"912795VD0","Bill","52-Week","04/06/2010","04/08/2010","04/07/2011","99.509611","None",""
"912828MF4","Note","9-Year 9-Month","04/05/2010","04/15/2010","01/15/2020","97.219605","Semi-Annual","1.375%"
"912795UW9","Bill","13-Week","04/05/2010","04/08/2010","07/08/2010","99.955764","None",""
"912795W23","Bill","26-Week","04/05/2010","04/08/2010","10/07/2010","99.866028","None",""
"912795UM1","Bill","10-Day","04/01/2010","04/05/2010","04/15/2010","99.995278","None",""
"912795US8","Bill","56-Day","03/31/2010","04/01/2010","05/27/2010","99.975111","None",""
"912795Y54","Bill","18-Day","03/30/2010","04/01/2010","04/19/2010","99.992500","None",""
"912795UP4","Bill","4-Week","03/30/2010","04/01/2010","04/29/2010","99.988333","None",""
"912795U66","Bill","13-Week","03/29/2010","04/01/2010","07/01/2010","99.963347","None",""
"912795VC2","Bill","26-Week","03/29/2010","04/01/2010","09/30/2010","99.878667","None",""
"912828MV9","Note","7-Year","03/25/2010","03/31/2010","03/31/2017","99.232610","Semi-Annual","3.250%"
"912828MW7","Note","5-Year","03/24/2010","03/31/2010","03/31/2015","99.510730","Semi-Annual","2.500%"
"912795UR0","Bill","56-Day","03/24/2010","03/25/2010","05/20/2010","99.979778","None",""
"912828MU1","Note","2-Year","03/23/2010","03/31/2010","03/31/2012","100.000000","Semi-Annual","1.000%"
"912795UN9","Bill","4-Week","03/23/2010","03/25/2010","04/22/2010","99.991833","None",""
"912795UV1","Bill","13-Week","03/22/2010","03/25/2010","06/24/2010","99.960819","None",""
"912795U90","Bill","26-Week","03/22/2010","03/25/2010","09/23/2010","99.878667","None",""
"912795UQ2","Bill","56-Day","03/17/2010","03/18/2010","05/13/2010","99.977444","None",""
"912795UM1","Bill","4-Week","03/16/2010","03/18/2010","04/15/2010","99.989500","None",""
"912795UU3","Bill","13-Week","03/15/2010","03/18/2010","06/17/2010","99.958292","None",""
"912795VB4","Bill","26-Week","03/15/2010","03/18/2010","09/16/2010","99.878667","None",""
"912810QE1","Bond","29-Year 11-Month","03/11/2010","03/15/2010","02/15/2040","99.128159","Semi-Annual","4.625%"
"912828MP2","Note","9-Year 11-Month","03/10/2010","03/15/2010","02/15/2020","99.090493","Semi-Annual","3.625%"
"912795U41","Bill","56-Day","03/10/2010","03/11/2010","05/06/2010","99.977444","None",""
"912828MT4","Note","3-Year","03/09/2010","03/15/2010","03/15/2013","99.818589","Semi-Annual","1.375%"
"912795U33","Bill","4-Week","03/09/2010","03/11/2010","04/08/2010","99.991444","None",""
"912795V99","Bill","52-Week","03/09/2010","03/11/2010","03/10/2011","99.620833","None",""
"912795UT6","Bill","13-Week","03/08/2010","03/11/2010","06/10/2010","99.962083","None",""
"912795VA6","Bill","26-Week","03/08/2010","03/11/2010","09/09/2010","99.896361","None",""
"912795UP4","Bill","56-Day","03/03/2010","03/04/2010","04/29/2010","99.980556","None",""
"912795UL3","Bill","4-Week","03/02/2010","03/04/2010","04/01/2010","99.993778","None",""
"912795U58","Bill","13-Week","03/01/2010","03/04/2010","06/03/2010","99.968403","None",""
"912795V73","Bill","26-Week","03/01/2010","03/04/2010","09/02/2010","99.906472","None",""
"912828MS6","Note","7-Year","02/25/2010","03/01/2010","02/28/2017","99.512216","Semi-Annual","3.000%"
"912828MR8","Note","5-Year","02/24/2010","03/01/2010","02/28/2015","99.906254","Semi-Annual","2.375%"
"912795UN9","Bill","56-Day","02/24/2010","02/25/2010","04/22/2010","99.984444","None",""
"912828MQ0","Note","2-Year","02/23/2010","03/01/2010","02/29/2012","99.960486","Semi-Annual","0.875%"
"912795T84","Bill","4-Week","02/23/2010","02/25/2010","03/25/2010","99.995722","None",""
"912810QF8","Bond","30-Year","02/22/2010","02/26/2010","02/15/2040","97.667212","Semi-Annual","2.125%"
"912795US8","Bill","13-Week","02/22/2010","02/25/2010","05/27/2010","99.974722","None",""
"912795U82","Bill","26-Week","02/22/2010","02/25/2010","08/26/2010","99.903944","None",""
"912795T76","Bill","4-Week","02/17/2010","02/18/2010","03/18/2010","99.995333","None",""
"912795UR0","Bill","13-Week","02/16/2010","02/18/2010","05/20/2010","99.974722","None",""
"912795V65","Bill","26-Week","02/16/2010","02/18/2010","08/19/2010","99.906472","None",""
"912810QE1","Bond","30-Year","02/11/2010","02/16/2010","02/15/2040","98.483611","Semi-Annual","4.625%"
"912828MP2","Note","10-Year","02/10/2010","02/16/2010","02/15/2020","99.443944","Semi-Annual","3.625%"
"912828MN7","Note","3-Year","02/09/2010","02/16/2010","02/15/2013","99.994122","Semi-Annual","1.375%"
"912795T68","Bill","4-Week","02/09/2010","02/11/2010","03/11/2010","99.995722","None",""
"912795V40","Bill","52-Week","02/09/2010","02/11/2010","02/10/2011","99.676444","None",""
"912795UQ2","Bill","13-Week","02/08/2010","02/11/2010","05/13/2010","99.972194","None",""
"912795V57","Bill","26-Week","02/08/2010","02/11/2010","08/12/2010","99.914056","None",""
"912795T43","Bill","21-Day","02/03/2010","02/04/2010","02/25/2010","99.998833","None",""
"912795T50","Bill","4-Week","02/02/2010","02/04/2010","03/04/2010","99.996889","None",""
"912795U41","Bill","13-Week","02/01/2010","02/04/2010","05/06/2010","99.975986","None",""
"912795V24","Bill","26-Week","02/01/2010","02/04/2010","08/05/2010","99.916583","None",""
"912828MK3","Note","7-Year","01/28/2010","02/01/2010","01/31/2017","99.987385","Semi-Annual","3.125%"
"912828MH0","Note","5-Year","01/27/2010","02/01/2010","01/31/2015","99.437540","Semi-Annual","2.250%"
"912828MJ6","Note","2-Year","01/26/2010","02/01/2010","01/31/2012","99.990112","Semi-Annual","0.875%"
"912795T43","Bill","4-Week","01/26/2010","01/28/2010","02/25/2010","100.000000","None",""
"912795UP4","Bill","13-Week","01/25/2010","01/28/2010","04/29/2010","99.986097","None",""
"912795U74","Bill","26-Week","01/25/2010","01/28/2010","07/29/2010","99.931750","None",""
"912795T35","Bill","4-Week","01/20/2010","01/21/2010","02/18/2010","99.999611","None",""
"912795UN9","Bill","13-Week","01/19/2010","01/21/2010","04/22/2010","99.984833","None",""
